Date,Close,High,Low,Open,Volume
2016-08-10,8575.2998046875,8690.099609375,8564.599609375,8686.7001953125,173600
2016-08-11,8592.150390625,8601.150390625,8540.0498046875,8572.7998046875,189200
2016-08-16,8642.5498046875,8682.349609375,8600.4501953125,8670.25,224800
2016-08-17,8624.0498046875,8667.099609375,8603.599609375,8639.7998046875,174100
2016-08-18,8673.25,8690.7001953125,8645.0498046875,8648.849609375,164300
2016-08-19,8666.900390625,8696.599609375,8647.099609375,8694.2998046875,191900
2016-08-22,8629.150390625,8684.849609375,8614.0,8667.0,152300
2016-08-23,8632.599609375,8642.150390625,8580.0,8628.349609375,187500
2016-08-24,8650.2998046875,8661.0498046875,8620.900390625,8648.5,149600
2016-08-25,8592.2001953125,8683.0498046875,8583.650390625,8668.849609375,213100
2016-08-26,8572.5498046875,8622.9501953125,8547.5498046875,8614.349609375,147500
2016-08-29,8607.4501953125,8622.0,8543.75,8583.75,129700
2016-08-30,8744.349609375,8750.599609375,8642.25,8646.75,150200
2016-08-31,8786.2001953125,8819.2001953125,8754.0498046875,8754.0498046875,362200
2016-09-01,8774.650390625,8813.25,8759.9501953125,8793.599609375,238900
2016-09-02,8809.650390625,8824.099609375,8768.2001953125,8796.349609375,191500
2016-09-06,8943.0,8950.849609375,8848.4501953125,8852.7001953125,195600
2016-09-07,8917.9501953125,8968.7001953125,8913.349609375,8968.7001953125,290100
2016-09-08,8952.5,8960.349609375,8896.0,8915.5,217200
2016-09-09,8866.7001953125,8939.150390625,8858.7001953125,8934.2998046875,175900
2016-09-12,8715.599609375,8746.9501953125,8699.400390625,8732.9501953125,184500
2016-09-14,8726.599609375,8739.849609375,8688.900390625,8710.650390625,184300
2016-09-15,8742.5498046875,8751.9501953125,8704.349609375,8743.849609375,145400
2016-09-16,8779.849609375,8847.650390625,8750.5,8780.849609375,265800
2016-09-19,8808.400390625,8824.2998046875,8774.2001953125,8788.4501953125,131700
2016-09-20,8775.900390625,8816.4501953125,8759.2998046875,8816.099609375,136500
2016-09-21,8777.150390625,8826.849609375,8757.2998046875,8790.2998046875,148800
2016-09-22,8867.4501953125,8893.349609375,8837.7998046875,8873.349609375,172800
2016-09-23,8831.5498046875,8885.2001953125,8820.2998046875,8880.75,185900
2016-09-26,8723.0498046875,8809.5498046875,8715.099609375,8807.900390625,164000
2016-09-27,8706.400390625,8768.5,8690.5,8748.900390625,151400
2016-09-28,8745.150390625,8767.0498046875,8703.150390625,8711.2001953125,165500
2016-09-29,8591.25,8800.650390625,8558.25,8792.7001953125,372900
2016-09-30,8611.150390625,8637.150390625,8555.2001953125,8581.5,181700
2016-10-03,8738.099609375,8745.2001953125,8635.0,8666.150390625,137300
2016-10-04,8769.150390625,8783.650390625,8736.099609375,8770.0,184300
2016-10-05,8743.9501953125,8806.9501953125,8731.400390625,8806.349609375,157200
2016-10-06,8709.5498046875,8781.150390625,8684.650390625,8768.7001953125,163600
2016-10-07,8697.599609375,8723.7001953125,8663.7998046875,8721.7001953125,150400
2016-10-10,8708.7998046875,8745.7998046875,8703.9501953125,8735.349609375,108400
2016-10-13,8573.349609375,8681.5498046875,8541.349609375,8671.5,212300
2016-10-14,8583.400390625,8604.4501953125,8549.7998046875,8594.0,162800
2016-10-17,8520.400390625,8615.400390625,8506.150390625,8612.9501953125,197400
2016-10-18,8677.900390625,8685.099609375,8555.900390625,8556.0498046875,216600
2016-10-19,8659.099609375,8698.75,8636.7001953125,8697.5,172100
2016-10-20,8699.400390625,8727.0,8678.2998046875,8693.349609375,161000
2016-10-21,8693.0498046875,8709.099609375,8652.0498046875,8708.599609375,157300
2016-10-24,8708.9501953125,8736.9501953125,8684.150390625,8709.849609375,157100
2016-10-25,8691.2998046875,8722.650390625,8663.4501953125,8721.7001953125,189800
2016-10-26,8615.25,8657.2998046875,8596.599609375,8657.2998046875,219300
2016-10-27,8615.25,8624.849609375,8550.25,8607.099609375,242800
2016-10-28,8638.0,8653.75,8581.75,8625.0,175500
2016-11-01,8626.25,8669.599609375,8614.5,8653.150390625,165000
2016-11-02,8514.0,8549.5,8504.849609375,8542.7998046875,155300
2016-11-03,8484.9501953125,8537.650390625,8476.150390625,8499.849609375,170500
2016-11-04,8433.75,8504.0,8400.25,8503.599609375,224800
2016-11-07,8497.0498046875,8535.849609375,8481.4501953125,8535.75,172800
2016-11-08,8543.5498046875,8559.400390625,8480.099609375,8540.0,195700
2016-11-09,8432.0,8476.2001953125,8002.25,8067.5,314300
2016-11-10,8525.75,8598.4501953125,8510.7001953125,8555.599609375,263100
2016-11-11,8296.2998046875,8460.599609375,8284.9501953125,8456.650390625,266900
2016-11-15,8108.4501953125,8288.5498046875,8093.2001953125,8284.849609375,359200
2016-11-16,8111.60009765625,8210.0498046875,8089.39990234375,8205.650390625,269500
2016-11-17,8079.9501953125,8151.25,8060.2998046875,8105.10009765625,191300
2016-11-18,8074.10009765625,8128.9501953125,8048.2998046875,8097.5498046875,161200
2016-11-21,7929.10009765625,8102.4501953125,7916.39990234375,8102.10009765625,218800
2016-11-22,8002.2998046875,8019.0498046875,7938.14990234375,7989.14990234375,210200
2016-11-23,8033.2998046875,8055.2001953125,7973.10009765625,8051.2001953125,181000
2016-11-24,7965.5,8024.85009765625,7952.5498046875,8011.7998046875,260500
2016-11-25,8114.2998046875,8122.25,7976.75,8007.9501953125,177900
2016-11-28,8126.89990234375,8146.5,8066.5,8080.64990234375,189700
2016-11-29,8142.14990234375,8197.349609375,8128.7001953125,8131.5498046875,189700
2016-11-30,8224.5,8234.25,8139.25,8172.14990234375,248000
2016-12-01,8192.900390625,8250.7998046875,8185.0498046875,8244.0,157700
2016-12-02,8086.7998046875,8159.2998046875,8070.0498046875,8153.5498046875,171500
2016-12-05,8128.75,8141.89990234375,8056.85009765625,8088.75,126500
2016-12-06,8143.14990234375,8178.7001953125,8130.85009765625,8153.14990234375,115300
2016-12-07,8102.0498046875,8190.4501953125,8077.5,8168.39990234375,169800
2016-12-08,8246.849609375,8256.25,8151.75,8152.10009765625,142500
2016-12-09,8261.75,8274.9501953125,8241.9501953125,8271.7001953125,149700
2016-12-12,8170.7998046875,8230.650390625,8154.4501953125,8230.650390625,108100
2016-12-13,8221.7998046875,8228.849609375,8155.7998046875,8196.150390625,184000
2016-12-14,8182.4501953125,8229.400390625,8165.10009765625,8229.349609375,144600
2016-12-15,8153.60009765625,8225.900390625,8121.9501953125,8128.39990234375,181800
2016-12-16,8139.4501953125,8178.7001953125,8127.4501953125,8178.2001953125,203000
2016-12-19,8104.35009765625,8132.5,8094.85009765625,8126.0,107400
2016-12-20,8082.39990234375,8124.10009765625,8062.75,8110.60009765625,128000
2016-12-21,8061.2998046875,8112.5498046875,8053.25,8105.85009765625,123700
2016-12-22,7979.10009765625,8046.4501953125,7964.9501953125,8043.85009765625,122600
2016-12-23,7985.75,8022.60009765625,7942.0498046875,7972.5,124100
2016-12-26,7908.25,7970.0498046875,7893.7998046875,7965.10009765625,106900
2016-12-27,8032.85009765625,8044.64990234375,7903.7001953125,7915.0498046875,118800
2016-12-28,8034.85009765625,8100.5498046875,8028.39990234375,8047.5498046875,126700
2016-12-29,8103.60009765625,8111.10009765625,8020.7998046875,8030.60009765625,178500
2016-12-30,8185.7998046875,8197.0,8114.75,8119.64990234375,127600
